ctr,cpc,link,campaign,id,media_type,start_month,gender,messenger,ret_pro
1.3672496,1.39883721,True,2,6197162574942,1,3,-1,False,1
2.23435948,1.17244444,True,2,6197162575142,1,3,-1,False,1
0.52511815,1.51966667,True,2,6197165599942,0,8,2,False,0
0.53766484,1.85621053,True,2,6197165600342,0,8,2,False,0
1.92307692,0.58,True,2,6197203240942,1,8,2,False,0
0.0,0.0,True,2,6197203241142,1,8,2,False,0
0.0,0.0,True,2,6197203241342,1,8,2,False,0
1.41843972,0.8525,True,2,6197203241542,1,8,2,False,0
0.0,0.0,True,2,6197203241742,1,8,2,False,0
0.0,0.0,True,2,6197203241942,1,8,2,False,0
0.0,0.0,True,2,6197203242142,1,8,2,False,0
0.0,0.0,True,2,6197203242342,1,8,2,False,0
1.92307692,0.22,True,2,6197203242542,1,8,2,False,0
0.0,0.0,True,2,6197203242742,1,8,2,False,0
0.98522167,1.38,True,2,6197203242942,1,8,2,False,0
5.26315789,0.2,True,2,6197203243142,1,8,2,False,0
1.81818182,0.79428571,True,2,6197203243342,1,8,2,False,0
0.0,0.0,True,2,6197203243542,1,8,2,False,0
0.0,0.0,True,2,6197203243742,1,8,2,False,0
0.0,0.0,True,2,6197203243942,1,8,2,False,0
3.44827586,0.09,True,2,6197203244142,1,8,2,False,0
2.15517241,0.496,True,2,6197203244342,1,8,2,False,0
0.0,0.0,True,2,6197203244542,1,8,2,False,0
0.0,0.0,True,2,6197203244742,1,8,2,False,0
1.62162162,0.69666667,True,2,6197203245742,1,8,2,False,0
0.0,0.0,True,2,6197203245942,1,8,2,False,0
1.7565872,0.95714286,True,2,6197203246142,1,8,2,False,0
1.31578947,0.825,True,2,6197203246342,1,8,2,False,0
0.0,0.0,True,2,6197203246542,1,8,2,False,0
0.0,0.0,True,2,6197203246742,1,8,2,False,0
2.62697023,0.496,True,2,6197203246942,1,8,2,False,0
0.0,0.0,True,2,6197203247142,1,8,2,False,0
0.0,0.0,True,2,6197203247342,1,8,2,False,0
0.0,0.0,True,2,6197203247542,1,8,2,False,0
1.09778207,1.58862859,True,2,6193618597342,0,3,-1,False,1
0.67432885,1.51594969,True,2,6193618597542,0,6,2,False,0
0.81916674,1.99172043,True,2,6193618597942,0,6,2,False,0
0.6385629,1.63871174,True,2,6193618598142,0,6,2,False,0
0.7706421999999999,2.20280702,True,2,6193618598342,0,6,2,False,0
0.70465319,1.6900133000000002,True,2,6193618599142,0,6,2,False,0
0.59813657,1.76724359,True,2,6193618603142,0,6,2,False,0
0.64584242,3.01236378,True,2,6193618603342,0,5,2,False,0
0.26427637,1.88121993,True,2,6193618604342,0,6,-1,False,0
0.25567366,1.72868493,True,2,6193618605742,0,4,2,False,0
0.95685748,2.12789474,True,2,6193620682142,0,3,-1,False,1
0.39035346,1.72191781,True,2,6193620682342,0,6,2,False,0
0.25084221,1.47007254,True,2,6193620682542,0,4,2,False,0
0.30485041,1.36427509,True,2,6193620682742,0,6,-1,False,0
0.78939529,1.67433962,True,2,6193620683342,0,6,2,False,0
0.6388299,1.52049598,True,2,6193620683542,0,6,2,False,0
0.82236842,1.92428571,True,2,6193620684142,0,6,2,False,0
0.5041812,1.75009063,True,2,6193620684742,0,6,2,False,0
0.61844406,2.23893993,True,2,6193620685142,0,5,2,False,0
0.56943424,2.28983871,True,2,6193620688942,0,6,2,False,0
0.87336245,0.525,True,2,6194216806342,1,3,2,False,0
0.42898691,1.68112994,True,2,6194216806542,0,3,2,False,0
0.62421973,1.052,True,2,6194216806742,1,3,2,False,0
0.46124423,1.26280488,True,2,6194216806942,0,3,2,False,0
0.39829276,1.43933174,True,2,6194216807142,0,3,2,False,0
1.33570793,0.396,True,2,6194216807342,1,3,2,False,0
0.46969358,1.30571429,True,2,6194216807542,1,3,2,False,0
0.42968104,1.20955128,True,2,6194216807742,0,3,2,False,0
0.54613722,1.88243056,True,2,6194216807942,0,3,2,False,0
0.4826803,1.52882353,True,2,6194216808142,0,3,2,False,0
0.33076075,2.44666667,True,2,6194216808342,1,3,2,False,0
1.29449838,0.535,True,2,6194216808542,1,3,2,False,0
0.7751938,0.73333333,True,2,6194216808742,1,3,2,False,0
0.4731403,1.40763158,True,2,6194216808942,0,3,2,False,0
0.36363636,0.76,True,2,6194216809142,1,3,2,False,0
0.42411949,1.27956522,True,2,6194216809342,0,3,2,False,0
0.49194991,1.33386364,True,2,6194220615742,0,7,2,False,0
0.0,0.0,True,2,6194220615942,1,7,2,False,0
0.59242542,1.52404762,True,2,6194220616542,0,7,2,False,0
0.0,0.0,True,2,6194220617142,1,7,2,False,0
0.83135392,0.51785714,True,2,6194885946742,1,7,2,False,0
0.49347237,1.09457143,True,2,6194885946942,0,7,2,False,0
0.33185841,1.32222222,True,2,6194885947142,1,7,2,False,0
0.47468354,1.07,True,2,6194885947342,1,7,2,False,0
0.55003014,1.04767123,True,2,6194885947742,0,7,2,False,0
0.50248828,0.87759615,True,2,6194885948142,1,7,2,False,0
1.02102102,1.27882353,True,2,6194887707142,1,7,2,False,0
0.74728261,0.91090909,True,2,6194887707342,1,7,2,False,0
0.6188633000000001,1.44922261,True,2,6194887707942,0,7,2,False,0
1.04589764,0.99165049,True,2,6194887708142,1,7,2,False,0
0.77058481,1.29693786,True,2,6194887708342,0,7,2,False,0
1.01242522,0.97045455,True,2,6194887708542,1,7,2,False,0
0.33861847,2.08552011,True,2,6194889255542,0,7,2,False,0
0.0,0.0,True,2,6194889255742,1,7,2,False,0
0.78947368,1.29083333,True,2,6194889255942,1,7,2,False,0
0.0,0.0,True,2,6194889256142,1,7,2,False,0
0.47562426,1.3303125,True,2,6194889256342,1,7,2,False,0
0.34784548,1.91294872,True,2,6194889256542,0,7,2,False,0
0.71656051,1.54290598,True,2,6196758664542,1,6,2,False,0
0.56829316,1.2562069,True,2,6196769542542,1,6,2,False,0
0.45708017,1.6936,True,2,6196771847942,1,6,2,False,0
0.43374044,2.01315789,True,2,6196772925742,1,6,2,False,0
0.6097561,1.99,True,2,6193388969342,1,6,2,False,0
0.85345038,1.18057143,True,2,6193388969542,1,6,2,False,0
1.09694634,1.22324324,True,2,6193388969942,1,6,2,False,0
0.49764274,3.07,True,2,6193388970142,1,6,2,False,0
0.75647367,1.19846154,True,2,6193388970542,1,6,2,False,0
0.82987552,1.41,True,2,6193388970742,1,6,2,False,0
0.0,0.0,True,2,6193388970942,1,6,2,False,0
0.50345224,1.41742857,True,2,6193388971142,1,6,2,False,0
0.45700042,1.75363636,True,2,6193388971342,1,6,2,False,0
2.4122807,1.01454545,True,2,6193388981342,1,5,2,False,0
1.40776699,1.77775862,True,2,6193388981542,1,5,2,False,0
0.53406998,3.55068966,True,2,6193388981742,1,5,2,False,0
0.50505051,2.65111111,True,2,6193388981942,1,5,2,False,0
1.41242938,1.736,True,2,6193388982142,1,5,2,False,0
0.8974359000000001,3.06,True,2,6193388982542,1,5,2,False,0
1.53340635,1.15285714,True,2,6193388982742,1,5,2,False,0
1.98675497,0.86916667,True,2,6193388983142,1,5,2,False,0
0.0,0.0,True,2,6193388983342,1,6,2,False,0
0.0,0.0,True,2,6193388983542,1,6,2,False,0
0.0,0.0,True,2,6193388983942,1,6,2,False,0
1.25786164,0.6776,True,2,6193388984142,1,6,2,False,0
1.14622057,0.82391892,True,2,6193388984342,1,6,2,False,0
0.65744638,1.20743902,True,2,6193388984542,1,6,2,False,0
0.51813472,1.98333333,True,2,6193388984742,1,6,2,False,0
0.27397259999999996,3.03,True,2,6193388985142,1,6,2,False,0
1.48500149,0.9598,True,2,6193388987542,1,3,-1,False,1
0.7800312,2.372,True,2,6193388987742,1,3,-1,False,1
0.5041125,2.58421053,True,2,6193388987942,1,3,-1,False,1
0.53670692,2.43607143,True,2,6193388988142,1,3,-1,False,1
1.12956811,1.02470588,True,2,6193388988342,1,3,-1,False,1
0.43059546,2.37298077,True,2,6193388988542,0,3,-1,False,1
0.87424344,2.32,True,2,6193388988742,1,3,-1,False,1
0.50913021,1.9773743000000001,True,2,6193388988942,0,3,-1,False,1
0.86956522,1.6225,True,2,6193388989142,1,3,-1,False,1
0.80645161,1.35210526,True,2,6193388989342,1,3,-1,False,1
1.9459872,1.44664488,False,2,6188300976742,1,6,2,False,0
1.04943127,1.49657347,False,2,6188300976942,0,6,2,False,0
2.52607184,0.94550459,False,2,6188300977142,1,6,2,False,0
1.77237364,1.55229651,False,2,6188301598342,1,6,2,False,0
1.16033876,1.53697446,False,2,6188301598542,0,6,2,False,0
1.26895003,1.62681416,False,2,6188301598742,1,6,2,False,0
1.14797815,1.90484456,False,2,6188301598942,1,6,2,False,0
1.61290323,1.024,True,2,6193262208742,1,6,2,False,0
0.79787234,2.25666667,True,2,6193262386342,1,6,2,False,0
1.52671756,1.2175,True,2,6193262496142,1,6,2,False,0
0.80450523,2.991,True,2,6193262524542,1,6,2,False,0
1.11731844,1.125,True,2,6193262662542,1,6,2,False,0
1.30718954,1.74,True,2,6193262751342,1,6,2,False,0
0.0,0.0,True,2,6193263124142,1,6,2,False,0
0.0,0.0,True,2,6193263187942,1,6,2,False,0
0.50946143,1.69,True,2,6193388953342,1,4,2,False,0
0.41833711,2.07625,True,2,6193388953542,1,4,2,False,0
0.55939454,0.9775,True,2,6193388953742,1,4,2,False,0
0.74013158,1.37020202,True,2,6193388954342,1,4,2,False,0
1.11111111,2.17,True,2,6193388954542,1,3,-1,False,1
1.76831469,0.5722449000000001,True,2,6193388954742,1,4,2,False,0
0.56764428,1.96833333,True,2,6193388954942,1,4,2,False,0
0.53763441,1.01111111,True,2,6193388955142,1,4,2,False,0
1.46611836,0.56182927,True,2,6193388955342,1,4,2,False,0
1.2336040000000001,1.2021518999999998,True,2,6193388955542,1,3,-1,False,1
1.6497662,1.2427707000000001,True,2,6193388955742,1,3,-1,False,1
0.0,0.0,True,2,6193388956142,1,6,2,False,0
1.38996139,1.575,True,2,6193388956542,1,3,-1,False,1
0.88495575,2.12,True,2,6193388956942,1,3,-1,False,1
1.41940767,1.45788462,True,2,6193388957142,1,3,-1,False,1
1.47783251,1.675,True,2,6193388957342,1,3,-1,False,1
1.35317997,1.3630000000000002,True,2,6193388957542,1,6,2,False,0
0.87671233,2.16,True,2,6193388957742,1,3,-1,False,1
1.26262626,1.216,True,2,6193388958342,1,6,2,False,0
0.54127199,2.915,True,2,6193388958542,1,6,2,False,0
0.59417706,1.85466667,True,2,6193388959142,1,6,2,False,0
0.80043267,0.97743243,True,2,6193388959342,1,6,2,False,0
1.03626943,1.635,True,2,6193388959542,1,6,2,False,0
0.50251256,3.6,True,2,6193388959942,1,6,2,False,0
0.57544757,1.36333333,True,2,6193388960142,1,6,2,False,0
0.33783784,3.842,True,2,6193388960942,1,6,2,False,0
1.01373447,1.66258065,True,2,6193388961142,1,6,2,False,0
0.0,0.0,True,2,6193388962142,1,6,2,False,0
0.64308682,0.55,True,2,6193388962542,1,6,-1,False,0
4.44444444,0.59,True,2,6193388962942,1,6,2,False,0
0.0,0.0,True,2,6193388963142,1,6,-1,False,0
0.0,0.0,True,2,6193388963342,1,6,2,False,0
0.70921986,0.995,True,2,6193388963542,1,6,-1,False,0
0.28129395,1.345,True,2,6193388963742,1,6,-1,False,0
0.62305296,1.0175,True,2,6193388963942,1,6,-1,False,0
0.0,0.0,True,2,6193388964142,1,6,2,False,0
0.0,0.0,True,2,6193388964342,1,6,2,False,0
0.74515648,0.608,True,2,6193388964542,1,6,-1,False,0
0.80906149,0.662,True,2,6193388964742,1,6,-1,False,0
0.49143313,1.34459459,True,2,6193388965742,1,6,-1,False,0
1.70940171,0.895,True,2,6193388967342,1,6,2,False,0
0.46880052,1.53137931,True,2,6193388968142,1,6,2,False,0
0.91463415,1.02142857,True,2,6193388968342,1,6,2,False,0
0.68073519,1.04,True,2,6193388968542,1,6,2,False,0
0.79575597,1.54083333,True,2,6193388968742,1,6,2,False,0
0.0,0.0,True,2,6193388968942,1,6,2,False,0
1.02389078,1.81833333,True,2,6193388969142,1,6,2,False,0
0.91613813,0.74123077,False,2,6169574604342,1,4,2,False,0
0.97957482,0.66340426,False,2,6169574604942,1,4,2,False,0
0.83655242,0.76333824,False,2,6169574605142,0,4,2,False,0
0.67536772,0.86910495,False,2,6169576383742,0,4,2,False,0
0.86822728,0.99142405,False,2,6169576384142,1,4,2,False,0
1.53922056,0.75632219,False,2,6169576384342,1,4,2,False,0
0.87082729,0.59083333,False,2,6169576384542,1,4,2,False,0
1.22977581,0.98889381,False,2,6169576384742,1,4,2,False,0
0.94308766,0.98751445,False,2,6169576384942,1,4,2,False,0
1.7580871999999999,0.4944,False,2,6169576385142,1,4,2,False,0
0.75701221,0.94046243,False,2,6169576385342,1,4,2,False,0
1.03150265,0.70972973,False,2,6169576385542,1,4,2,False,0
1.51430867,0.36538776,False,2,6169576385742,1,4,2,False,0
1.40429958,0.54746914,False,2,6169576385942,1,4,2,False,0
0.69438992,0.86249591,False,2,6169576386142,0,4,2,False,0
1.22681883,0.66383721,False,2,6169576386342,1,4,2,False,0
0.68887252,0.80954045,False,2,6169576386542,0,4,2,False,0
0.85537488,1.00123335,False,2,6169576386742,0,4,2,False,0
1.25368622,0.51308511,False,2,6169576386942,1,4,2,False,0
0.61009268,0.72880952,False,2,6169576387142,0,4,2,False,0
0.91470639,1.00184801,False,2,6169576387342,1,4,2,False,0
1.23823036,0.6015625,False,2,6169576387542,1,4,2,False,0
1.03191808,0.93544833,False,2,6169576387742,1,4,2,False,0
2.93917771,0.19146435,False,2,6169577401942,1,4,1,False,0
1.7947394,0.38646033,False,2,6169577402142,1,4,1,False,0
1.24216289,0.74236967,False,2,6169577402342,1,4,1,False,0
0.88901161,0.88646444,False,2,6169577402542,0,4,1,False,0
1.46310433,0.38173913,False,2,6169578835342,1,4,2,False,0
0.67809066,0.81530088,False,2,6169578835742,0,4,2,False,0
0.95275006,0.84054237,False,2,6169578836542,1,4,2,False,0
1.45281406,0.39739496,False,2,6169578836942,1,4,2,False,0
1.02754838,0.71122699,False,2,6169578837742,1,4,2,False,0
1.28888772,0.52773708,False,2,6169578838342,1,4,2,False,0
0.80839645,0.59810924,False,2,6169578838742,0,4,2,False,0
1.43971206,0.39125,False,2,6169578839542,1,4,2,False,0
1.0594748,0.91105745,False,2,6169589085542,1,4,2,False,0
0.97402597,0.59380952,False,2,6169589085742,1,4,2,False,0
1.76579926,0.38894737,False,2,6169589085942,1,4,2,False,0
1.32068994,0.60835368,False,2,6169589086342,1,4,2,False,0
1.02571308,0.70333333,False,2,6169589086542,1,4,2,False,0
1.02757544,0.62797468,False,2,6169589086942,1,4,2,False,0
0.73549077,0.97727273,False,2,6169589087142,1,4,2,False,0
0.59786859,1.24223409,False,2,6169589087342,0,4,2,False,0
0.66184414,0.80337119,False,2,6169589087542,0,4,2,False,0
0.63495129,0.71165399,False,2,6169589087742,0,4,2,False,0
1.00106235,0.68889796,False,2,6169589087942,1,4,2,False,0
0.84685956,0.88202381,False,2,6169589088342,1,4,2,False,0
1.65550672,1.06476427,False,2,6180886835142,1,5,2,False,0
1.69535305,0.72857115,False,2,6180886835542,1,5,2,False,0
0.99009901,1.66764706,False,2,6180886835742,1,5,2,False,0
0.84970791,1.1384375,False,2,6180886835942,1,5,2,False,0
0.96104046,1.31954662,False,2,6180886836142,1,5,2,False,0
1.65137615,0.95793651,False,2,6180886836342,1,5,2,False,0
0.46430346,1.75084871,False,2,6180886836542,0,5,2,False,0
1.35563032,0.77963504,False,2,6180886836942,1,5,2,False,0
1.71055882,0.69054882,False,2,6180886837342,1,5,2,False,0
1.6016299999999999,2.2330569,False,2,6180886837742,1,5,2,False,0
1.43199895,0.83021117,False,2,6180886837942,1,5,2,False,0
0.82822086,1.33111111,False,2,6180886838142,1,5,2,False,0
1.30754563,2.04322917,False,2,6180886838342,1,5,2,False,0
0.94339623,1.42132075,False,2,6180886838542,1,5,2,False,0
1.248192,0.80399142,False,2,6180886838742,1,5,2,False,0
1.68830489,0.64373643,False,2,6180886838942,1,5,2,False,0
0.37174721,3.5639999999999996,False,2,6180886839342,1,5,2,False,0
0.87962963,1.30315789,False,2,6180886839542,1,5,2,False,0
0.7840853,0.91263698,False,2,6180886839942,0,5,2,False,0
0.59149257,1.01221148,False,2,6180886840342,0,5,2,False,0
1.5523181000000001,1.33070856,False,2,6180886840742,1,5,2,False,0
1.05260893,1.52838528,False,2,6180886841142,0,5,2,False,0
0.75574592,0.90134757,False,2,6180886841342,0,5,2,False,0
0.81168441,1.25068148,False,2,6180886841742,0,5,2,False,0
0.9849039,1.18976792,False,2,6188284938142,1,6,2,False,0
0.59062323,1.24984977,False,2,6188284938342,0,6,2,False,0
0.82815735,1.11554688,False,2,6188284938542,1,6,2,False,0
1.51120375,0.72396552,False,2,6188284938742,1,6,2,False,0
1.0574746000000002,1.27987097,False,2,6188285946942,1,6,-1,False,0
1.77598773,1.07488121,False,2,6188285947142,1,6,-1,False,0
1.05267387,1.21003817,False,2,6188285947342,1,6,-1,False,0
0.73052735,1.23083184,False,2,6188285947542,0,6,-1,False,0
1.6860308000000002,1.73269231,False,2,6188288327342,1,6,2,False,0
1.36395268,1.63244898,False,2,6188288327742,1,6,2,False,0
1.1957451000000001,1.39790821,False,2,6188288327942,0,6,2,False,0
1.23272732,1.99914894,False,2,6188288328142,1,6,2,False,0
1.11808853,1.59945205,False,2,6188293619942,1,6,2,False,0
2.32333011,1.07591667,False,2,6188293620142,1,6,2,False,0
1.17002273,1.3246471000000002,False,2,6188293620342,0,6,2,False,0
1.15110992,1.89799257,False,2,6188293620542,1,6,2,False,0
1.00502513,1.51,False,2,6188300973342,0,6,2,False,0
1.54123556,1.22448468,False,2,6188300973542,1,6,2,False,0
2.73972603,0.59,False,2,6188300973742,1,6,2,False,0
1.40178123,1.47953766,False,2,6188300974142,1,6,2,False,0
1.3002546999999998,1.68109307,False,2,6188300974342,1,6,2,False,0
1.30789474,1.6294165,False,2,6188300974542,1,6,2,False,0
1.28106585,1.4434,False,2,6188300974742,1,6,2,False,0
1.13337821,1.52051341,False,2,6188300974942,0,6,2,False,0
1.20377565,1.33071958,False,2,6188300975142,0,6,2,False,0
2.9928432000000003,0.84967391,False,2,6188300975342,1,6,2,False,0
0.0,0.0,False,2,6188300975542,1,6,2,False,0
9.09090909,0.24,False,2,6188300975742,1,6,2,False,0
1.16647908,2.05108187,False,2,6188300975942,1,6,2,False,0
0.8956061,1.152123,False,2,6169099602542,0,3,-1,False,1
0.5614053000000001,1.03817887,False,2,6169099604142,0,3,2,False,0
1.71503958,0.46384615,False,2,6169099605942,1,3,2,False,0
0.86136731,0.96996381,False,2,6169099606142,1,3,2,False,0
1.06624017,0.72175,False,2,6169099606342,1,3,2,False,0
1.27151739,1.02213145,False,2,6169099606542,1,3,2,False,0
1.1300529,0.84690884,False,2,6169099606742,1,3,2,False,0
0.89711887,1.23589744,False,2,6169099607142,1,3,2,False,0
1.51793365,0.63051843,False,2,6169099607342,1,3,2,False,0
1.4589641000000002,0.79576157,False,2,6169099607942,1,3,2,False,0
0.65304029,0.91839879,False,2,6169099608342,0,3,2,False,0
1.24442293,1.1104744,False,2,6169099608942,1,3,-1,False,1
0.65779205,1.11489217,False,2,6169099609142,0,3,2,False,0
1.53359084,0.75924778,False,2,6169099609542,1,3,2,False,0
0.95408984,1.56362701,False,2,6169099610342,1,3,-1,False,1
0.87923581,0.73161365,False,2,6169099610742,0,3,2,False,0
1.16978173,0.64075419,False,2,6169099611942,1,3,2,False,0
0.71674709,1.08395275,False,2,6169099613142,0,3,2,False,0
0.58760401,0.98567203,False,2,6169099615742,0,3,2,False,0
1.18818673,0.60761856,False,2,6169099619942,1,3,2,False,0
0.78572775,1.17560558,False,2,6169569940342,0,4,2,False,0
0.91133028,1.25593011,False,2,6169569940742,1,4,2,False,0
1.46555936,0.67066667,False,2,6169569940942,1,4,2,False,0
0.67853303,0.8990493,False,2,6169569941142,0,4,2,False,0
1.05600028,1.32656854,False,2,6169569941342,1,4,2,False,0
0.76827199,0.98538693,False,2,6169569941542,0,4,2,False,0
0.89285714,0.795,False,2,6169569941742,1,4,2,False,0
0.74430674,0.64068807,False,2,6169569941942,0,4,2,False,0
0.85714286,0.84222222,False,2,6169569942142,1,4,2,False,0
1.03335751,1.14,False,2,6169569942342,1,4,2,False,0
1.47124832,0.79722034,False,2,6169569942542,1,4,2,False,0
1.36334423,0.61541625,False,2,6169569942742,1,4,2,False,0
1.11882465,1.23277066,False,2,6169569942942,1,4,2,False,0
1.69734581,0.68575382,False,2,6169569943142,1,4,2,False,0
1.31206137,0.70631229,False,2,6169569943342,1,4,2,False,0
1.14473891,0.76945205,False,2,6169569943542,1,4,2,False,0
1.03777879,0.66087719,False,2,6169569943742,1,4,2,False,0
0.61092221,0.94377455,False,2,6169569943942,0,4,2,False,0
1.01439877,1.17282779,False,2,6169569944142,1,4,2,False,0
1.98170732,0.36846154,False,2,6169569944342,1,4,2,False,0
0.83833676,0.51542571,False,2,6169574602342,0,4,2,False,0
1.0206229,0.8171134,False,2,6169574602542,1,4,2,False,0
0.45385779,1.06666667,False,2,6169574602742,1,4,2,False,0
0.59397746,0.88691257,False,2,6169574603142,0,4,2,False,0
1.35931673,0.49061947,False,2,6169574603342,1,4,2,False,0
1.96850394,0.4856,False,2,6169574603542,1,4,2,False,0
1.36516563,0.61606635,False,2,6169574603742,1,4,2,False,0
1.44181256,0.50142857,False,2,6169574603942,1,4,2,False,0
1.12985695,0.91364407,False,2,6169574604142,1,4,2,False,0
1.78343949,0.48452381,False,2,6169099582342,1,3,2,False,0
1.19099115,0.57862793,False,2,6169099582542,1,3,2,False,0
1.05305583,1.00298332,False,2,6169099582742,1,3,2,False,0
1.06913756,1.1494,False,2,6169099583142,1,3,2,False,0
0.77407862,1.1825558,False,2,6169099583342,0,3,2,False,0
1.32314914,0.50732411,False,2,6169099583542,1,3,2,False,0
0.76712329,1.17458694,False,2,6169099583942,0,3,2,False,0
0.77540003,1.13447368,False,2,6169099584142,0,3,2,False,0
1.98943057,1.20948179,False,2,6169099584342,1,3,-1,False,1
1.50514325,1.01193614,False,2,6169099584542,1,3,2,False,0
1.59994811,1.53865541,False,2,6169099585742,1,3,-1,False,1
1.0831607,0.69163934,False,2,6169099586142,1,3,2,False,0
1.21554661,1.06210191,False,2,6169099586342,1,3,2,False,0
1.2688171999999998,0.92988701,False,2,6169099586742,1,3,2,False,0
0.66277422,1.13585645,False,2,6169099587142,0,3,2,False,0
0.69150616,1.43442922,False,2,6169099587542,1,3,2,False,0
1.36910491,2.00773881,False,2,6169099587742,1,3,-1,False,1
1.2248341,1.75806935,False,2,6169099587942,0,3,-1,False,1
0.93062986,1.07328502,False,2,6169099588142,1,3,2,False,0
0.97465887,1.20161728,False,2,6169099588742,1,3,2,False,0
0.81431867,1.07026451,False,2,6169099590742,1,3,2,False,0
1.0395724,1.10622642,False,2,6169099590942,1,3,2,False,0
0.75552333,1.48747475,False,2,6169099591342,1,3,2,False,0
1.14491745,0.67928177,False,2,6169099592342,1,3,2,False,0
1.78533921,0.82973529,False,2,6169099592742,1,3,2,False,0
1.40186258,0.82896482,False,2,6169099593142,1,3,2,False,0
1.10303334,1.04295455,False,2,6169099593542,1,3,2,False,0
0.63847022,1.01816619,False,2,6169099593742,0,3,2,False,0
2.85714286,0.29,False,2,6169099593942,1,3,2,False,0
1.38296721,1.21984351,False,2,6169099594342,1,3,2,False,0
1.41342756,0.5329999999999999,False,2,6169099594942,1,3,2,False,0
0.73763955,1.14783784,False,2,6169099595942,1,3,2,False,0
1.40915954,0.57571429,False,2,6169099596142,1,3,2,False,0
1.25819637,0.80992104,False,2,6169099596542,1,3,2,False,0
0.50999656,1.06276074,False,2,6169099597342,0,3,2,False,0
1.35109052,0.90231429,False,2,6169099598942,1,3,2,False,0
2.84090909,0.254,False,2,6169099599542,1,3,2,False,0
0.95436239,0.93137333,False,2,6169099599942,1,3,2,False,0
1.22645758,0.72647948,False,2,6169099600142,1,3,2,False,0
1.53927156,0.95800805,False,2,6169099600742,1,3,2,False,0
1.4187522,0.62403727,False,2,6169099600942,1,3,2,False,0
1.06014102,0.65169014,False,2,6169099601142,1,3,2,False,0
2.41372432,0.47041322,False,2,6169099601742,1,3,-1,False,1
0.71471434,1.06969096,False,2,6169099601942,0,3,2,False,0
1.15065341,0.8862619,False,2,6169099602142,1,3,2,False,0
0.66367708,1.1248352,False,2,6169099581942,0,3,2,False,0
0.0,0.0,True,3,6205003262142,1,4,1,False,0
1.21750576,1.12648649,True,3,6205003263342,1,9,2,False,0
1.27272727,1.46142857,True,3,6205003263542,1,9,2,False,0
0.19723866,4.25,True,3,6205888469942,1,4,1,False,0
0.52015605,1.965,True,3,6205889269142,1,4,1,False,0
0.70407041,1.76270833,True,3,6206034421942,1,9,2,False,0
0.47307132,3.15384615,True,3,6206034422142,1,9,2,False,0
1.22159785,2.7502,True,3,6206034422342,1,3,0,False,1
1.47420147,2.187,True,3,6206034422542,1,3,0,False,1
0.93839542,1.12145038,True,3,6206034422742,1,9,2,False,0
0.69686411,1.28,True,3,6206241458142,1,4,1,False,0
1.17647059,0.48,True,3,6206241621742,1,4,1,False,0
0.56519811,2.31041982,True,3,6207012155142,0,9,2,False,0
0.41445971,2.44119134,True,3,6207012155342,0,9,2,False,0
0.51693343,2.13348837,True,3,6207012155542,0,9,2,False,0
0.43472619,3.08044776,True,3,6207012155742,0,9,2,False,0
0.55644264,1.83617391,True,3,6207012155942,0,9,2,False,0
0.73708457,1.53642857,True,3,6207012156142,0,9,2,False,0
0.57634332,2.08030769,True,3,6207012156342,0,9,2,False,0
0.43393361,2.9945,True,3,6207012157542,0,9,2,False,0
0.47602235,2.39225064,True,3,6208648370342,0,4,2,False,0
0.41108061,2.70612903,True,3,6208648931142,0,4,2,False,0
0.62887872,1.5681121999999998,True,3,6211236109742,0,9,2,False,0
1.08406491,1.42969325,True,3,6211237430142,0,9,2,False,0
1.31767151,1.60700508,True,3,6211237430342,0,3,0,False,1
0.76941288,1.54853846,True,3,6219393161942,0,9,2,False,0
2.58183495,0.95089286,True,3,6219393162542,0,3,0,False,1
0.87358747,1.37428769,True,3,6219393164142,0,9,2,False,0
0.73489873,1.61630662,True,3,6219393164942,0,9,2,False,0
0.77660822,1.63628764,True,3,6219393168942,0,9,2,False,0
0.0,0.0,True,3,6201361252542,1,3,2,False,0
0.0,0.0,True,3,6201361252742,1,3,2,False,0
0.21390374,6.245,True,3,6201361252942,1,4,2,False,0
0.64308682,2.6475,True,3,6201361253142,1,3,2,False,0
0.0,0.0,True,3,6201361253342,1,4,1,False,0
0.59920107,1.74555556,True,3,6201361253542,1,4,2,False,0
2.29357798,1.64,True,3,6201361253742,1,3,0,False,1
0.9375,2.05333333,True,3,6201361254142,1,3,2,False,0
0.46583851,3.66,True,3,6201361254342,1,4,2,False,0
3.33333333,0.19,True,3,6201361254542,1,3,2,False,0
1.15074799,1.5390000000000001,True,3,6201361254942,1,3,2,False,0
2.7027027,0.44,True,3,6201361255142,1,4,1,False,0
5.88235294,0.35,True,3,6201361255542,1,3,2,False,0
0.35696579,2.62027778,True,3,6201362234742,1,4,2,False,0
1.73913043,0.7925,True,3,6201362235142,1,4,1,False,0
0.0,0.0,True,3,6201362235542,1,4,1,False,0
0.0,0.0,True,3,6201362235742,1,4,2,False,0
1.04166667,2.54,True,3,6201362235942,1,4,2,False,0
1.28040973,0.978,True,3,6201362236142,1,4,2,False,0
0.88767497,1.23076923,True,3,6201362236342,1,4,2,False,0
0.0,0.0,True,3,6201362236542,1,3,2,False,0
0.0,0.0,True,3,6201362236742,1,3,2,False,0
1.61812298,0.598,True,3,6201362236942,1,4,1,False,0
0.39761431,1.74,True,3,6201362237142,1,4,1,False,0
